year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,14,2037,67,2144,57,EV,N835AS,5769,LGA,IAD,43,229,20,37
2013,6,14,NA,NA,NA,NA,EV,N17984,3806,EWR,IAD,NA,212,NA,NA
2013,6,14,NA,NA,NA,NA,EV,N820AS,5747,LGA,IAD,NA,229,NA,NA
2013,6,15,554,-6,714,0,EV,N829AS,5747,LGA,IAD,47,229,5,54
2013,6,15,554,-6,700,-12,EV,N825AS,5716,JFK,IAD,47,228,5,54
2013,6,15,600,-5,727,6,EV,N12563,5821,EWR,IAD,54,212,6,0
2013,6,15,950,-9,1057,-17,EV,N835AS,5711,JFK,IAD,46,228,9,50
2013,6,15,1000,-8,1103,-30,EV,N13992,3840,EWR,IAD,44,212,10,0
2013,6,15,1025,25,1147,22,EV,N830AS,5736,LGA,IAD,49,229,10,25
2013,6,15,1155,-5,1303,-10,B6,N334JB,1303,JFK,IAD,48,228,11,55
2013,6,15,1248,7,1354,-4,EV,N11127,6054,EWR,IAD,43,212,12,48
2013,6,15,1400,-5,1509,-15,EV,N877AS,5712,JFK,IAD,47,228,14,0
2013,6,15,1423,-7,1531,-24,EV,N825AS,5713,LGA,IAD,46,229,14,23
2013,6,15,1731,156,1834,139,EV,N27962,4535,EWR,IAD,41,212,17,31
2013,6,15,1923,-7,2024,-27,EV,N826AS,5769,LGA,IAD,47,229,19,23
2013,6,15,1945,6,2056,-2,EV,N834AS,5714,JFK,IAD,48,228,19,45
2013,6,15,2031,1,2201,-9,9E,N8390A,4127,JFK,IAD,44,228,20,31
2013,6,16,556,-4,705,-7,EV,N836AS,5747,LGA,IAD,48,229,5,56
2013,6,16,559,-1,700,-12,EV,N827AS,5716,JFK,IAD,44,228,5,59
2013,6,16,645,40,750,29,EV,N14972,6177,EWR,IAD,40,212,6,45
2013,6,16,952,-7,1051,-23,EV,N833AS,5711,JFK,IAD,42,228,9,52
2013,6,16,954,-13,1104,-27,EV,N825AS,5736,LGA,IAD,46,229,9,54
2013,6,16,1159,-1,1311,-2,B6,N178JB,1303,JFK,IAD,45,228,11,59
2013,6,16,1233,-2,1338,-18,EV,N11155,6054,EWR,IAD,41,212,12,33
2013,6,16,1406,1,1531,7,EV,N833AS,5712,JFK,IAD,51,228,14,6
2013,6,16,1444,-6,1603,-31,9E,N835AY,4275,JFK,IAD,47,228,14,44
2013,6,16,1505,23,1617,9,EV,N829AS,5713,LGA,IAD,49,229,15,5
2013,6,16,1530,37,1633,22,EV,N12996,4561,EWR,IAD,42,212,15,30
2013,6,16,1611,-7,1734,-11,YV,N508MJ,3771,LGA,IAD,46,229,16,11
2013,6,16,1724,-6,1824,-34,B6,N323JB,1307,JFK,IAD,43,228,17,24
2013,6,16,1921,-9,2028,-19,EV,N834AS,5769,LGA,IAD,48,229,19,21
2013,6,16,1942,-3,2051,-13,EV,N830AS,5714,JFK,IAD,45,228,19,42
2013,6,16,2044,14,2150,-21,9E,N8492C,4127,JFK,IAD,43,228,20,44
2013,6,17,556,-4,706,-10,EV,N13550,6177,EWR,IAD,43,212,5,56
2013,6,17,557,-3,710,-8,EV,N827AS,5747,LGA,IAD,48,229,5,57
2013,6,17,600,0,706,-6,EV,N832AS,5716,JFK,IAD,44,228,6,0
2013,6,17,958,-1,1108,-6,EV,N820AS,5711,JFK,IAD,44,228,9,58
2013,6,17,959,-1,1114,-7,EV,N832AS,5736,LGA,IAD,47,229,9,59
2013,6,17,1159,-1,1322,9,B6,N329JB,1303,JFK,IAD,51,228,11,59
2013,6,17,1245,-10,1355,-15,EV,N14105,6054,EWR,IAD,46,212,12,45
2013,6,17,1423,7,1541,6,EV,N834AS,5712,JFK,IAD,53,228,14,23
2013,6,17,1438,0,1602,3,EV,N830AS,5713,LGA,IAD,55,229,14,38
2013,6,17,1446,-4,1708,34,9E,N8659B,4275,JFK,IAD,67,228,14,46
2013,6,17,1702,127,1856,164,EV,N11544,4175,EWR,IAD,43,212,17,2
2013,6,17,1724,-6,1954,56,B6,N298JB,1307,JFK,IAD,60,228,17,24
2013,6,17,2044,14,2202,-9,9E,N8696C,4127,JFK,IAD,43,228,20,44
2013,6,17,2045,75,2159,70,EV,N829AS,5714,JFK,IAD,42,228,20,45
2013,6,17,2117,107,2230,103,EV,N877AS,5769,LGA,IAD,47,229,21,17
2013,6,17,NA,NA,NA,NA,YV,N503MJ,3771,LGA,IAD,NA,229,NA,NA
2013,6,18,553,-7,713,1,EV,N825AS,5716,JFK,IAD,42,228,5,53
2013,6,18,554,-6,723,7,EV,N13975,6177,EWR,IAD,41,212,5,54
2013,6,18,609,9,727,9,EV,N820AS,5747,LGA,IAD,46,229,6,9
2013,6,18,952,-8,1118,-3,EV,N827AS,5736,LGA,IAD,55,229,9,52
2013,6,18,957,-2,1126,12,EV,N833AS,5711,JFK,IAD,61,228,9,57
2013,6,18,1302,62,1447,94,B6,N351JB,1303,JFK,IAD,73,228,13,2
2013,6,18,1415,80,1536,86,EV,N12175,6054,EWR,IAD,48,212,14,15
2013,6,18,1419,3,1541,6,EV,N877AS,5712,JFK,IAD,50,228,14,19
2013,6,18,1840,242,2007,248,EV,N825AS,5713,LGA,IAD,51,229,18,40
2013,6,18,2115,225,2223,205,B6,N351JB,1307,JFK,IAD,47,228,21,15
2013,6,18,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,18,NA,NA,NA,NA,9E,,4275,JFK,IAD,NA,228,NA,NA
2013,6,18,NA,NA,NA,NA,YV,N506MJ,3771,LGA,IAD,NA,229,NA,NA
2013,6,18,NA,NA,NA,NA,EV,N832AS,5769,LGA,IAD,NA,229,NA,NA
2013,6,18,NA,NA,NA,NA,EV,N825AS,5714,JFK,IAD,NA,228,NA,NA
2013,6,18,NA,NA,NA,NA,EV,N12922,4175,EWR,IAD,NA,212,NA,NA
2013,6,19,552,-8,732,20,EV,N825AS,5716,JFK,IAD,50,228,5,52
2013,6,19,557,-3,720,4,EV,N13978,6177,EWR,IAD,51,212,5,57
2013,6,19,558,-2,730,12,EV,N820AS,5747,LGA,IAD,57,229,5,58
2013,6,19,957,-2,1117,3,EV,N833AS,5711,JFK,IAD,55,228,9,57
2013,6,19,1000,0,1153,32,EV,N835AS,5736,LGA,IAD,54,229,10,0
2013,6,19,1151,-9,1301,-12,B6,N339JB,1303,JFK,IAD,50,228,11,51
2013,6,19,1306,11,1406,-4,EV,N16170,6054,EWR,IAD,45,212,13,6
2013,6,19,1430,-8,1612,13,EV,N825AS,5713,LGA,IAD,54,229,14,30
2013,6,19,1453,-2,1626,14,EV,N11551,4175,EWR,IAD,50,212,14,53
2013,6,19,1613,-4,1748,4,YV,N502MJ,3771,LGA,IAD,44,229,16,13
2013,6,19,1727,-3,1841,-17,B6,N318JB,1307,JFK,IAD,47,228,17,27
2013,6,19,1829,253,1943,248,EV,N836AS,5712,JFK,IAD,44,228,18,29
2013,6,19,1920,-10,2054,5,EV,N828AS,5714,JFK,IAD,46,228,19,20
2013,6,19,1924,-6,2055,8,EV,N830AS,5769,LGA,IAD,49,229,19,24
2013,6,19,2028,-2,2141,-30,9E,N8751D,4127,JFK,IAD,44,228,20,28
2013,6,19,NA,NA,NA,NA,9E,,4275,JFK,IAD,NA,228,NA,NA
2013,6,20,549,-11,654,-24,EV,N820AS,5747,LGA,IAD,46,229,5,49
2013,6,20,554,-6,707,-9,EV,N14998,3806,EWR,IAD,42,212,5,54
2013,6,20,555,-5,705,-7,EV,N826AS,5716,JFK,IAD,47,228,5,55
2013,6,20,948,-11,1101,-13,EV,N829AS,5711,JFK,IAD,46,228,9,48
2013,6,20,957,-3,1112,-9,EV,N826AS,5736,LGA,IAD,46,229,9,57
2013,6,20,1136,-3,1242,-12,B6,N351JB,1307,JFK,IAD,45,228,11,36
2013,6,20,1250,-5,1355,-15,EV,N14171,6054,EWR,IAD,41,212,12,50
2013,6,20,1432,16,1539,4,EV,N836AS,5712,JFK,IAD,44,228,14,32
2013,6,20,1445,-10,1605,-7,EV,N14902,4175,EWR,IAD,41,212,14,45
2013,6,20,1448,-2,1605,-29,9E,N8943A,4275,JFK,IAD,45,228,14,48
2013,6,20,1518,40,1638,39,EV,N830AS,5713,LGA,IAD,45,229,15,18
2013,6,20,1612,-5,1732,-12,YV,N519LR,3771,LGA,IAD,43,229,16,12
2013,6,20,1748,-7,1853,-28,B6,N178JB,1407,JFK,IAD,42,228,17,48
2013,6,20,1921,-9,2032,-17,EV,N825AS,5714,JFK,IAD,41,228,19,21
2013,6,20,1922,-8,2031,-16,EV,N833AS,5769,LGA,IAD,47,229,19,22
2013,6,20,2022,-8,2156,-15,9E,N8828D,4127,JFK,IAD,44,228,20,22
2013,6,21,552,-8,701,-17,EV,N826AS,5747,LGA,IAD,42,229,5,52
2013,6,21,555,-5,705,-11,EV,N15555,3806,EWR,IAD,39,212,5,55
2013,6,21,556,-4,704,-8,EV,N830AS,5716,JFK,IAD,41,228,5,56
2013,6,21,953,-6,1049,-25,EV,N829AS,5711,JFK,IAD,42,228,9,53
2013,6,21,1046,46,1151,30,EV,N830AS,5736,LGA,IAD,40,229,10,46
2013,6,21,1138,-1,1239,-15,B6,N178JB,1307,JFK,IAD,42,228,11,38
2013,6,21,1247,-8,1356,-14,EV,N14162,6054,EWR,IAD,40,212,12,47
2013,6,21,1406,-10,1508,-27,EV,N836AS,5712,JFK,IAD,42,228,14,6
2013,6,21,1435,-3,1542,-17,EV,N827AS,5713,LGA,IAD,47,229,14,35
2013,6,21,1504,14,1640,6,9E,N8977A,4275,JFK,IAD,43,228,15,4
2013,6,21,1524,29,1632,20,EV,N14916,4175,EWR,IAD,40,212,15,24
2013,6,21,1751,94,1905,81,YV,N513MJ,3771,LGA,IAD,44,229,17,51
2013,6,21,1753,-2,1853,-28,B6,N274JB,1407,JFK,IAD,43,228,17,53
2013,6,21,1919,-11,2047,-2,EV,N828AS,5714,JFK,IAD,45,228,19,19
2013,6,21,1925,-5,2025,-22,EV,N834AS,5769,LGA,IAD,45,229,19,25
2013,6,21,2026,-4,2135,-36,9E,N8587E,4127,JFK,IAD,44,228,20,26
2013,6,22,551,-9,714,0,EV,N834AS,5747,LGA,IAD,42,229,5,51
2013,6,22,555,-5,722,10,EV,N829AS,5716,JFK,IAD,41,228,5,55
2013,6,22,603,-2,713,-8,EV,N16918,5821,EWR,IAD,45,212,6,3
2013,6,22,954,-5,1114,0,EV,N833AS,5711,JFK,IAD,45,228,9,54
2013,6,22,956,-4,1123,-2,EV,N835AS,5736,LGA,IAD,43,229,9,56
2013,6,22,1018,10,1115,-18,EV,N12924,3840,EWR,IAD,40,212,10,18
2013,6,22,1232,-9,1402,4,EV,N21129,6054,EWR,IAD,50,212,12,32
2013,6,22,1356,-9,1507,-17,EV,N832AS,5712,JFK,IAD,43,228,13,56
2013,6,22,1357,138,1458,124,B6,N238JB,1307,JFK,IAD,45,228,13,57
2013,6,22,1430,0,1538,-17,EV,N834AS,5713,LGA,IAD,43,229,14,30
2013,6,22,1453,-2,1559,-16,EV,N14953,4535,EWR,IAD,42,212,14,53
2013,6,22,1917,-13,2022,-29,EV,N830AS,5769,LGA,IAD,45,229,19,17
2013,6,22,1931,-8,2043,-15,EV,N835AS,5714,JFK,IAD,43,228,19,31
2013,6,22,2024,-6,2124,-46,9E,N8943A,4127,JFK,IAD,43,228,20,24
2013,6,23,552,-8,653,-19,EV,N834AS,5716,JFK,IAD,41,228,5,52
2013,6,23,556,-4,659,-13,EV,N877AS,5747,LGA,IAD,43,229,5,56
2013,6,23,559,-6,704,-17,EV,N14952,6177,EWR,IAD,41,212,5,59
2013,6,23,1002,-5,1127,-4,EV,N833AS,5736,LGA,IAD,50,229,10,2
2013,6,23,1138,-1,1240,-14,B6,N324JB,1307,JFK,IAD,42,228,11,38
2013,6,23,1233,-2,1336,-20,EV,N11193,6054,EWR,IAD,39,212,12,33
2013,6,23,1245,166,1401,167,EV,N828AS,5711,JFK,IAD,44,228,12,45
2013,6,23,1409,4,1517,-7,EV,N827AS,5712,JFK,IAD,43,228,14,9
2013,6,23,1442,-8,1556,-38,9E,N8577D,4275,JFK,IAD,43,228,14,42
2013,6,23,1550,68,1659,51,EV,N835AS,5713,LGA,IAD,43,229,15,50
2013,6,23,1629,96,1729,78,EV,N12563,4561,EWR,IAD,39,212,16,29
2013,6,23,1700,42,1801,16,YV,N521LR,3771,LGA,IAD,44,229,17,0
2013,6,23,1751,-4,1915,-6,B6,N373JB,1407,JFK,IAD,44,228,17,51
2013,6,23,1937,7,2050,3,EV,N829AS,5769,LGA,IAD,43,229,19,37
2013,6,23,1942,-3,2142,38,EV,N820AS,5714,JFK,IAD,50,228,19,42
2013,6,23,2022,-8,2254,43,9E,N8828D,4127,JFK,IAD,43,228,20,22
2013,6,24,557,-3,718,0,EV,N834AS,5747,LGA,IAD,47,229,5,57
2013,6,24,616,16,722,10,EV,N826AS,5716,JFK,IAD,43,228,6,16
2013,6,24,634,34,732,16,EV,N14959,6177,EWR,IAD,40,212,6,34
2013,6,24,1006,6,1130,9,EV,N834AS,5736,LGA,IAD,48,229,10,6
2013,6,24,1014,15,1126,12,EV,N827AS,5711,JFK,IAD,45,228,10,14
2013,6,24,1127,-12,1240,-14,B6,N228JB,1307,JFK,IAD,49,228,11,27
2013,6,24,1734,176,2002,243,EV,N834AS,5713,LGA,IAD,75,229,17,34
2013,6,24,1738,168,2002,208,9E,N8696C,4275,JFK,IAD,70,228,17,38
2013,6,24,1743,207,1949,254,EV,N825AS,5712,JFK,IAD,47,228,17,43
2013,6,24,1841,226,2016,244,EV,N26549,4175,EWR,IAD,69,212,18,41
2013,6,24,1850,153,2047,183,YV,N502MJ,3771,LGA,IAD,44,229,18,50
2013,6,24,1902,367,2020,370,EV,N17146,6054,EWR,IAD,39,212,19,2
2013,6,24,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,24,NA,NA,NA,NA,B6,N351JB,1407,JFK,IAD,NA,228,NA,NA
2013,6,24,NA,NA,NA,NA,EV,N833AS,5769,LGA,IAD,NA,229,NA,NA
2013,6,24,NA,NA,NA,NA,EV,N832AS,5714,JFK,IAD,NA,228,NA,NA
2013,6,25,556,-4,702,-14,EV,N13969,6177,EWR,IAD,39,212,5,56
2013,6,25,603,3,712,-6,EV,N827AS,5747,LGA,IAD,43,229,6,3
2013,6,25,956,-3,1058,-16,EV,N835AS,5711,JFK,IAD,42,228,9,56
2013,6,25,1030,30,1139,18,EV,N832AS,5736,LGA,IAD,44,229,10,30
2013,6,25,1200,21,1309,15,B6,N229JB,1307,JFK,IAD,48,228,12,0
2013,6,25,1334,39,1450,40,EV,N17196,6054,EWR,IAD,43,212,13,34
2013,6,25,1434,-4,1557,-2,EV,N829AS,5713,LGA,IAD,52,229,14,34
2013,6,25,1435,19,1547,12,EV,N834AS,5712,JFK,IAD,47,228,14,35
2013,6,25,1453,3,1622,-12,9E,N8964E,4275,JFK,IAD,46,228,14,53
2013,6,25,1454,-1,1615,3,EV,N16919,4175,EWR,IAD,46,212,14,54
2013,6,25,1618,1,1823,39,YV,N514MJ,3771,LGA,IAD,45,229,16,18
2013,6,25,1851,56,2015,54,B6,N228JB,1407,JFK,IAD,42,228,18,51
2013,6,25,1946,16,2045,-4,EV,N835AS,5714,JFK,IAD,42,228,19,46
2013,6,25,2129,119,2311,144,EV,N828AS,5769,LGA,IAD,51,229,21,29
2013,6,25,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,25,NA,NA,NA,NA,EV,N825AS,5716,JFK,IAD,NA,228,NA,NA
2013,6,26,554,-6,710,-8,EV,N877AS,5747,LGA,IAD,50,229,5,54
2013,6,26,556,-4,701,-11,EV,N829AS,5716,JFK,IAD,50,228,5,56
2013,6,26,558,-2,704,-12,EV,N34111,6177,EWR,IAD,45,212,5,58
2013,6,26,956,-3,1103,-11,EV,N820AS,5711,JFK,IAD,49,228,9,56
2013,6,26,1005,5,1118,-3,EV,N829AS,5736,LGA,IAD,49,229,10,5
2013,6,26,1133,-6,1232,-22,B6,N281JB,1307,JFK,IAD,42,228,11,33
2013,6,26,1257,2,1405,-5,EV,N14173,6054,EWR,IAD,38,212,12,57
2013,6,26,1427,-11,1546,-13,EV,N877AS,5713,LGA,IAD,54,229,14,27
2013,6,26,1446,-4,1645,11,9E,N8673D,4275,JFK,IAD,45,228,14,46
2013,6,26,1448,32,1600,25,EV,N826AS,5712,JFK,IAD,46,228,14,48
2013,6,26,1450,-5,1616,4,EV,N22971,4175,EWR,IAD,47,212,14,50
2013,6,26,1727,70,1849,65,YV,N501MJ,3771,LGA,IAD,45,229,17,27
2013,6,26,1755,0,1907,-14,B6,N294JB,1407,JFK,IAD,43,228,17,55
2013,6,26,2028,-2,2243,32,9E,N8908D,4127,JFK,IAD,58,228,20,28
2013,6,26,2239,189,2339,172,EV,N834AS,5769,LGA,IAD,40,229,22,39
2013,6,26,NA,NA,NA,NA,EV,N820AS,5714,JFK,IAD,NA,228,NA,NA
2013,6,27,556,-4,701,-11,EV,N826AS,5716,JFK,IAD,44,228,5,56
2013,6,27,559,-1,715,-1,EV,N13964,3806,EWR,IAD,39,212,5,59
2013,6,27,605,5,721,3,EV,N835AS,5747,LGA,IAD,46,229,6,5
2013,6,27,1013,13,1125,4,EV,N826AS,5736,LGA,IAD,48,229,10,13
2013,6,27,1056,57,1215,61,EV,N833AS,5711,JFK,IAD,44,228,10,56
2013,6,27,1135,-4,1235,-19,B6,N273JB,1307,JFK,IAD,46,228,11,35
2013,6,27,1353,58,1500,50,EV,N12142,6054,EWR,IAD,42,212,13,53
2013,6,27,1458,8,1619,-15,9E,N821AY,4275,JFK,IAD,49,228,14,58
2013,6,27,1556,61,1745,93,EV,N18556,4175,EWR,IAD,54,212,15,56
2013,6,27,1720,63,1919,95,YV,N519LR,3771,LGA,IAD,76,229,17,20
2013,6,27,1755,0,2013,52,B6,N355JB,1407,JFK,IAD,54,228,17,55
2013,6,27,1927,-3,2117,28,EV,N834AS,5714,JFK,IAD,49,228,19,27
2013,6,27,1956,26,NA,NA,EV,N877AS,5769,LGA,IAD,NA,229,19,56
2013,6,27,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,27,NA,NA,NA,NA,EV,N834AS,5712,JFK,IAD,NA,228,NA,NA
2013,6,27,NA,NA,NA,NA,EV,N877AS,5713,LGA,IAD,NA,229,NA,NA
2013,6,28,610,10,720,2,EV,N877AS,5747,LGA,IAD,41,229,6,10
2013,6,28,720,80,822,66,EV,N12552,3806,EWR,IAD,40,212,7,20
2013,6,28,954,-5,1104,-10,EV,N820AS,5711,JFK,IAD,43,228,9,54
2013,6,28,1028,28,1137,16,EV,N834AS,5736,LGA,IAD,42,229,10,28
2013,6,28,1148,9,1255,1,B6,N190JB,1307,JFK,IAD,47,228,11,48
2013,6,28,1316,21,1414,4,EV,N13964,6054,EWR,IAD,41,212,13,16
2013,6,28,1410,-6,1601,26,EV,N835AS,5712,JFK,IAD,85,228,14,10
2013,6,28,1446,-4,NA,NA,9E,N8932C,4275,JFK,IAD,NA,228,14,46
2013,6,28,1907,269,2051,292,EV,N832AS,5713,LGA,IAD,46,229,19,7
2013,6,28,2037,162,2151,150,B6,N328JB,1407,JFK,IAD,44,228,20,37
2013,6,28,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,28,NA,NA,NA,NA,YV,N509MJ,3771,LGA,IAD,NA,229,NA,NA
2013,6,28,NA,NA,NA,NA,EV,N827AS,5769,LGA,IAD,NA,229,NA,NA
2013,6,28,NA,NA,NA,NA,EV,N877AS,5716,JFK,IAD,NA,228,NA,NA
2013,6,28,NA,NA,NA,NA,EV,N825AS,5714,JFK,IAD,NA,228,NA,NA
2013,6,28,NA,NA,NA,NA,EV,N26549,4175,EWR,IAD,NA,212,NA,NA
2013,6,29,554,-6,700,-14,EV,N828AS,5747,LGA,IAD,46,229,5,54
2013,6,29,600,0,704,-8,EV,N832AS,5716,JFK,IAD,43,228,6,0
2013,6,29,626,21,734,13,EV,N16918,5821,EWR,IAD,42,212,6,26
2013,6,29,951,-9,1112,-13,EV,N820AS,5736,LGA,IAD,46,229,9,51
2013,6,29,952,-7,1055,-19,EV,N877AS,5711,JFK,IAD,42,228,9,52
2013,6,29,1008,0,1115,-18,EV,N13908,3840,EWR,IAD,42,212,10,8
2013,6,29,1139,0,1241,-13,B6,N337JB,1307,JFK,IAD,46,228,11,39
2013,6,29,1244,3,1352,-6,EV,N12201,6054,EWR,IAD,44,212,12,44
2013,6,29,1358,-7,1509,-15,EV,N828AS,5712,JFK,IAD,44,228,13,58
2013,6,29,1431,1,1533,-22,EV,N832AS,5713,LGA,IAD,46,229,14,31
2013,6,29,1548,53,1701,46,EV,N13978,4535,EWR,IAD,44,212,15,48
2013,6,29,1927,-3,2034,-17,EV,N826AS,5769,LGA,IAD,49,229,19,27
2013,6,29,1939,0,2123,25,EV,N825AS,5714,JFK,IAD,45,228,19,39
2013,6,29,2115,45,2226,16,9E,N8771A,4127,JFK,IAD,44,228,21,15
2013,6,30,556,-4,714,2,EV,N820AS,5716,JFK,IAD,53,228,5,56
2013,6,30,557,-3,735,23,EV,N834AS,5747,LGA,IAD,61,229,5,57
2013,6,30,601,-4,707,-14,EV,N14998,6177,EWR,IAD,46,212,6,1
2013,6,30,956,-11,1114,-17,EV,N833AS,5736,LGA,IAD,45,229,9,56
2013,6,30,1002,3,1134,20,EV,N877AS,5711,JFK,IAD,53,228,10,2
2013,6,30,1139,0,1241,-13,B6,N358JB,1307,JFK,IAD,46,228,11,39
2013,6,30,1233,-2,1328,-28,EV,N11140,6054,EWR,IAD,40,212,12,33
2013,6,30,1452,2,1738,64,9E,N835AY,4275,JFK,IAD,63,228,14,52
2013,6,30,1739,81,1847,62,YV,N505MJ,3771,LGA,IAD,47,229,17,39
2013,6,30,1759,186,1912,181,EV,N14562,4561,EWR,IAD,43,212,17,59
2013,6,30,1932,97,2136,135,B6,N307JB,1407,JFK,IAD,77,228,19,32
2013,6,30,2121,111,2234,107,EV,N832AS,5769,LGA,IAD,48,229,21,21
2013,6,30,NA,NA,NA,NA,9E,,4127,JFK,IAD,NA,228,NA,NA
2013,6,30,NA,NA,NA,NA,EV,N877AS,5712,JFK,IAD,NA,228,NA,NA
2013,6,30,NA,NA,NA,NA,EV,N836AS,5713,LGA,IAD,NA,229,NA,NA
2013,6,30,NA,NA,NA,NA,EV,N836AS,5714,JFK,IAD,NA,228,NA,NA
2013,7,1,1228,29,NA,NA,9E,N835AY,4097,JFK,BWI,NA,184,12,28
2013,7,1,1625,110,1809,129,9E,N8554A,3719,JFK,BWI,41,184,16,25
2013,7,1,1932,183,2040,177,EV,N15985,3845,EWR,BWI,38,169,19,32
2013,7,1,NA,NA,NA,NA,MQ,N607MQ,3044,JFK,BWI,NA,184,NA,NA
2013,7,2,1158,-1,1305,-9,9E,N826AY,4097,JFK,BWI,39,184,11,58
2013,7,2,1436,1,1558,-2,9E,N821AY,3969,JFK,BWI,41,184,14,36
2013,7,2,1757,88,1846,61,EV,N13989,4431,EWR,BWI,36,169,17,57
2013,7,2,1824,-6,2014,34,MQ,N646MQ,3044,JFK,BWI,49,184,18,24
2013,7,2,2034,4,2246,44,9E,N8928A,4079,JFK,BWI,53,184,20,34
2013,7,2,2155,-3,2257,-13,EV,N13964,4155,EWR,BWI,39,169,21,55
2013,7,3,910,-5,1018,-15,9E,N8721B,4033,JFK,BWI,40,184,9,10
2013,7,3,1153,-6,1313,-1,9E,N8928A,4097,JFK,BWI,42,184,11,53
2013,7,3,1438,3,1547,-13,9E,N8525B,3969,JFK,BWI,38,184,14,38
2013,7,3,1826,-4,1943,3,MQ,N630MQ,3044,JFK,BWI,41,184,18,26
2013,7,3,2118,48,2229,27,9E,N8896A,4079,JFK,BWI,38,184,21,18
2013,7,4,1625,-5,1715,-31,EV,N13992,4431,EWR,BWI,34,169,16,25
2013,7,4,1845,15,1951,11,MQ,N682MQ,3044,JFK,BWI,40,184,18,45
2013,7,4,2026,-4,2129,-33,9E,N8847A,4079,JFK,BWI,37,184,20,26
2013,7,5,1430,-5,1544,-16,9E,N8783E,3969,JFK,BWI,36,184,14,30
2013,7,5,1530,211,1643,209,9E,N922XJ,3291,JFK,BWI,35,184,15,30
2013,7,5,1826,-4,1926,-14,MQ,N616MQ,3044,JFK,BWI,40,184,18,26
2013,7,5,2023,-7,2125,-37,9E,N8646A,4079,JFK,BWI,35,184,20,23
2013,7,6,2006,96,2102,82,MQ,N906MQ,3044,JFK,BWI,35,184,20,6
2013,7,6,2023,-7,2128,-32,9E,N8908D,4079,JFK,BWI,36,184,20,23
2013,7,7,1155,-4,1518,NA,9E,N801AY,4097,JFK,BWI,NA,184,11,55
2013,7,7,1430,-5,1611,11,9E,N8604C,3969,JFK,BWI,37,184,14,30
2013,7,7,1859,29,2109,89,MQ,N906MQ,3044,JFK,BWI,55,184,18,59
2013,7,7,NA,NA,NA,NA,9E,,4079,JFK,BWI,NA,184,NA,NA
2013,7,8,1211,12,1334,20,9E,N8886A,4097,JFK,BWI,48,184,12,11
2013,7,8,1533,58,1708,68,9E,N8718E,3969,JFK,BWI,44,184,15,33
2013,7,8,1822,-8,1944,4,MQ,N677MQ,3044,JFK,BWI,36,184,18,22
2013,7,8,2141,71,2243,41,9E,N8888D,4079,JFK,BWI,35,184,21,41
2013,7,9,1151,-8,1310,-4,9E,N8888D,4097,JFK,BWI,39,184,11,51
2013,7,9,1433,-2,1557,-3,9E,N8631E,3969,JFK,BWI,37,184,14,33
2013,7,9,2025,115,2145,125,MQ,N695MQ,3044,JFK,BWI,38,184,20,25
2013,7,9,2209,99,2337,95,9E,N8936A,4079,JFK,BWI,35,184,22,9
2013,7,10,1236,37,1402,48,9E,N8936A,4097,JFK,BWI,40,184,12,36
2013,7,10,1434,-1,1542,-18,9E,N829AY,3969,JFK,BWI,35,184,14,34
2013,7,10,NA,NA,NA,NA,9E,,4079,JFK,BWI,NA,184,NA,NA
2013,7,10,NA,NA,NA,NA,MQ,N657MQ,3044,JFK,BWI,NA,184,NA,NA
2013,7,11,1231,32,1344,30,9E,N8718E,4097,JFK,BWI,39,184,12,31
2013,7,11,1511,36,1702,62,9E,N8836A,3969,JFK,BWI,41,184,15,11
2013,7,11,1821,-9,1921,-19,MQ,N928MQ,3044,JFK,BWI,40,184,18,21
2013,7,11,2039,9,2138,-24,9E,N8598B,4079,JFK,BWI,34,184,20,39
2013,7,12,1503,184,1640,206,9E,N8598B,4097,JFK,BWI,38,184,15,3
2013,7,12,1523,48,1724,84,9E,N8969A,3969,JFK,BWI,38,184,15,23
2013,7,12,1827,-3,1956,16,MQ,N941MQ,3044,JFK,BWI,37,184,18,27
2013,7,12,2309,159,24,142,9E,N8976E,4079,JFK,BWI,34,184,23,9
2013,7,13,1825,-5,2042,62,MQ,N604MQ,3044,JFK,BWI,50,184,18,25
2013,7,13,2036,6,2241,41,9E,N8930E,4079,JFK,BWI,42,184,20,36
2013,7,14,1215,16,1318,4,9E,N8492C,4097,JFK,BWI,39,184,12,15
2013,7,14,1436,1,1545,-15,9E,N8971A,3969,JFK,BWI,34,184,14,36
2013,7,14,2028,-2,2130,-32,9E,N8855A,4079,JFK,BWI,39,184,20,28
2013,7,15,1150,-9,1306,-8,9E,N8698A,4097,JFK,BWI,37,184,11,50
2013,7,15,1434,-1,1535,-25,9E,N830AY,3969,JFK,BWI,38,184,14,34
2013,7,15,1822,-8,1924,-16,MQ,N670MQ,3044,JFK,BWI,36,184,18,22
2013,7,15,2107,37,2213,11,9E,N8588D,4079,JFK,BWI,37,184,21,7
